name,gasDayStart,gasInStorage,consumption,consumptionFull,injection,withdrawal,workingGasVolume,injectionCapacity,withdrawalCapacity,status,trend,full
EU,17-Oct-13,770.4,"4,308.00",17.88,"1,373.59",463.4,923.3,"8,717.23","15,608.79",C,0,83.44
EU,16-Oct-13,769.39,"4,308.00",17.86,"1,212.73",464.2,923.22,"8,706.08","15,607.13",C,0,83.34
EU,15-Oct-13,768.79,"4,308.00",17.85,894.18,392.8,923.32,"8,700.08","15,609.16",C,0,83.26
EU,14-Oct-13,768.3,"4,308.00",17.83,"1,029.99",569.1,923.33,"8,785.23","15,609.33",C,0,83.21
EU,13-Oct-13,767.89,"4,308.00",17.82,"1,863.24",212.3,923.33,"8,785.22","15,609.32",C,0,83.17
EU,12-Oct-13,766.27,"4,308.00",17.79,"1,794.93",145.1,923.33,"8,785.22","15,609.32",C,0,82.99
EU,11-Oct-13,764.54,"4,308.00",17.75,"1,234.82",395.2,923.33,"8,724.03","15,548.91",C,0,82.8
EU,10-Oct-13,763.69,"4,308.00",17.73,"1,410.08",314.7,923.32,"8,723.98","15,579.41",C,0,82.71
EU,09-Oct-13,762.27,"4,308.00",17.69,"1,642.16",258.3,923.32,"8,803.38","15,609.20",C,0,82.56
EU,08-Oct-13,760.8,"4,308.00",17.66,"1,654.07",152.9,923.31,"8,883.91","15,609.02",C,0,82.4
EU,07-Oct-13,759.21,"4,308.00",17.62,"1,762.98",171,923.27,"8,895.88","15,608.14",C,0,82.23
EU,06-Oct-13,757.6,"4,308.00",17.59,"2,275.70",82.2,923.32,"8,896.32","15,609.04",C,0,82.05
EU,05-Oct-13,755.4,"4,308.00",17.53,"2,109.91",103.8,923.31,"8,896.25","15,608.90",C,0,81.81
EU,04-Oct-13,753.42,"4,308.00",17.49,"1,650.05",298.2,923.3,"8,896.17","15,608.75",C,0,81.6
EU,03-Oct-13,752.1,"4,308.00",17.46,"1,693.12",162.3,923.28,"8,895.97","15,576.08",C,0,81.46
EU,02-Oct-13,750.54,"4,308.00",17.42,"1,663.78",140.5,923.28,"8,895.98","15,548.82",C,0,81.29
EU,01-Oct-13,749.06,"4,308.00",17.39,"1,604.39",216.6,923.36,"8,896.78","15,537.44",C,6,81.12
EU,30-Sep-13,698.03,"4,308.00",16.2,"1,753.15",212,864.13,"8,456.30","14,909.27",C,0,80.78
EU,29-Sep-13,696.51,"4,308.00",16.17,"2,733.55",24.8,864.14,"8,456.43","14,819.15",C,0,80.6
EU,28-Sep-13,693.79,"4,308.00",16.1,"2,549.62",27.2,864.14,"8,456.43","14,819.16",C,0,80.29
EU,27-Sep-13,691.24,"4,308.00",16.05,"1,804.94",374.2,864.14,"8,456.44","14,889.09",C,0,79.99
EU,26-Sep-13,689.78,"4,308.00",16.01,"1,710.63",479.6,864.14,"8,456.44","14,922.57",C,0,79.82
EU,25-Sep-13,688.52,"4,308.00",15.98,"1,879.04",471.2,864.14,"8,456.40","14,922.48",C,0,79.68
EU,24-Sep-13,687.08,"4,308.00",15.95,"1,898.91",127.1,864.12,"8,456.23","14,944.10",C,0,79.51
EU,23-Sep-13,685.28,"4,308.00",15.91,"1,893.79",114.2,864.12,"8,456.19","14,944.01",C,0,79.3
EU,22-Sep-13,683.46,"4,308.00",15.86,"2,678.26",37.7,864.12,"8,456.19","14,872.61",C,0,79.09
EU,21-Sep-13,680.78,"4,308.00",15.8,"2,357.14",37.6,864.12,"8,456.19","14,806.26",C,0,78.78
EU,20-Sep-13,678.44,"4,308.00",15.75,"2,987.93",219.9,864.12,"8,456.19","14,921.26",C,0,78.51
EU,19-Sep-13,675.66,"4,308.00",15.68,"1,870.91",411.7,864.12,"8,456.14","14,926.00",C,0,78.19
EU,18-Sep-13,674.18,"4,308.00",15.65,"2,017.42",316.3,864.12,"8,456.09","14,969.21",C,0,78.02
EU,17-Sep-13,672.44,"4,308.00",15.61,"2,133.12",208.2,864.12,"8,456.04","14,981.62",C,0,77.82
EU,16-Sep-13,670.46,"4,308.00",15.56,"2,213.40",78,864.1,"8,455.81","14,981.27",C,0,77.59
EU,15-Sep-13,668.27,"4,308.00",15.51,"3,042.04",24.4,864.07,"8,455.39","14,980.58",C,0,77.34
EU,14-Sep-13,665.28,"4,308.00",15.44,"3,024.86",23,864.11,"8,455.67","14,981.38",C,0,76.99
EU,13-Sep-13,662.24,"4,308.00",15.37,"2,605.70",168.9,864.1,"8,455.55","14,981.33",C,0,76.64
EU,12-Sep-13,659.79,"4,308.00",15.32,"2,700.84",248.2,864.14,"8,455.82","14,982.03",C,0,76.35
EU,11-Sep-13,657.33,"4,308.00",15.26,"2,378.78",235.2,864.13,"8,455.68","14,971.96",C,0,76.07
EU,10-Sep-13,655.18,"4,308.00",15.21,"2,381.92",222.1,864.14,"8,455.74","14,982.16",C,0,75.82
EU,09-Sep-13,652.97,"4,308.00",15.16,"2,422.73",104.5,864.12,"8,455.40","14,981.63",C,0,75.57
EU,08-Sep-13,650.69,"4,308.00",15.1,"3,228.34",31.7,864.14,"8,455.49","14,982.04",C,0,75.3
EU,07-Sep-13,647.45,"4,308.00",15.03,"3,273.85",49.4,864.12,"8,455.15","14,981.65",C,0,74.93
EU,06-Sep-13,644.27,"4,308.00",14.96,"2,712.33",67,864.11,"8,454.96","14,981.53",C,0,74.56
EU,05-Sep-13,641.57,"4,308.00",14.89,"2,738.30",80.7,863.1,"8,441.47","14,980.42",C,0,74.33
EU,04-Sep-13,638.89,"4,308.00",14.83,"2,637.62",68.3,863.11,"8,441.40","14,980.54",C,0,74.02
EU,03-Sep-13,636.3,"4,308.00",14.77,"2,564.46",276.6,863.12,"8,441.43","14,980.82",C,0,73.72
EU,02-Sep-13,633.99,"4,308.00",14.72,"2,743.71",115.1,863.11,"8,441.19","14,980.54",C,0,73.45
EU,01-Sep-13,631.36,"4,308.00",14.66,"3,439.95",57.9,863.15,"8,441.50","14,981.39",C,0,73.15
EU,31-Aug-13,628.01,"4,308.00",14.58,"3,674.63",73.5,863.15,"8,441.45","14,981.50",C,0,72.76
EU,30-Aug-13,624.41,"4,308.00",14.49,"2,878.58",103.6,863.14,"8,441.21","14,981.22",C,0,72.34
EU,29-Aug-13,621.61,"4,308.00",14.43,"2,805.39",107.2,863.15,"8,441.17","14,981.32",C,0,72.02
EU,28-Aug-13,618.89,"4,308.00",14.37,"2,889.97",50.5,863.14,"8,441.05","14,981.25",C,0,71.7
EU,27-Aug-13,615.98,"4,308.00",14.3,"2,772.83",81.5,863.14,"8,440.94","14,981.17",C,0,71.36
EU,26-Aug-13,613.28,"4,308.00",14.24,"3,043.21",70.1,863.16,"8,441.07","14,981.59",C,0,71.05
EU,25-Aug-13,610.29,"4,308.00",14.17,"3,553.61",58.1,863.16,"8,441.01","14,925.35",C,0,70.7
EU,24-Aug-13,606.79,"4,308.00",14.09,"3,492.93",65.1,863.16,"8,440.89","14,869.03",C,0,70.3
EU,23-Aug-13,603.38,"4,308.00",14.01,"3,075.36",250.4,862.78,"8,436.65","14,868.28",C,0,69.93
EU,22-Aug-13,600.55,"4,308.00",13.94,"3,134.67",378.9,862.79,"8,436.66","14,902.33",C,0,69.61
EU,21-Aug-13,597.79,"4,308.00",13.88,"3,371.23",254.9,862.74,"8,436.04","14,901.23",C,0,69.29
EU,20-Aug-13,594.77,"4,308.00",13.81,"3,279.40",271.1,862.84,"8,437.02","14,910.62",C,0,68.93
EU,19-Aug-13,591.74,"4,308.00",13.74,"3,187.38",369.4,862.84,"8,436.90","14,962.88",C,0,68.58
EU,18-Aug-13,588.9,"4,308.00",13.67,"3,670.39",72.3,862.84,"8,436.77","14,962.84",C,0,68.25
EU,17-Aug-13,585.29,"4,308.00",13.59,"3,712.94",38.1,862.84,"8,436.64","14,962.83",C,0,67.83
EU,16-Aug-13,581.59,"4,308.00",13.5,"3,408.37",227.5,862.83,"8,436.52","14,962.80",C,0,67.4
EU,15-Aug-13,578.38,"4,308.00",13.43,"3,354.66",423.4,862.83,"8,436.41","14,962.77",C,0,67.03
EU,14-Aug-13,575.42,"4,308.00",13.36,"3,201.55",315.5,862.8,"8,436.01","14,952.17",C,0,66.69
EU,13-Aug-13,572.49,"4,308.00",13.29,"3,305.18",403.9,862.75,"8,370.42","14,961.15",C,0,66.36
EU,12-Aug-13,569.57,"4,308.00",13.22,"3,309.58",252.3,862.76,"8,342.88","14,961.29",C,0,66.02
EU,11-Aug-13,566.5,"4,308.00",13.15,"3,834.53",80.3,862.76,"8,342.72","14,961.19",C,0,65.66
EU,10-Aug-13,562.72,"4,308.00",13.06,"3,700.50",110.5,862.75,"8,342.53","14,961.05",C,0,65.22
EU,09-Aug-13,560.6,"4,308.00",13.01,"3,730.08",64.4,862.78,"8,370.20","14,961.63",C,1,64.98
EU,08-Aug-13,555.36,"4,308.00",12.89,"3,594.42",91.4,862.77,"8,357.94","14,961.49",C,0,64.37
EU,07-Aug-13,551.81,"4,308.00",12.81,"3,559.60",119.7,862.75,"8,302.66","14,961.14",C,0,63.96
EU,06-Aug-13,548.33,"4,308.00",12.73,"3,658.54",90.6,862.74,"8,302.36","14,960.76",C,0,63.56
EU,05-Aug-13,544.77,"4,308.00",12.65,"3,678.93","2,086.50",862.75,"8,262.13","14,961.03",C,0,63.14
EU,04-Aug-13,543.16,"4,308.00",12.61,"4,207.54",71.8,862.76,"8,357.34","14,961.20",C,0,62.96
EU,03-Aug-13,539.01,"4,308.00",12.51,"4,130.61",119.2,862.75,"8,434.28","14,961.08",C,0,62.48
EU,02-Aug-13,535.01,"4,308.00",12.42,"3,845.66",88.6,862.76,"8,434.22","14,961.25",C,0,62.01
EU,01-Aug-13,531.2,"4,308.00",12.33,"3,690.86",68.8,862.75,"8,434.02","14,961.08",C,0,61.57
EU,31-Jul-13,527.67,"4,308.00",12.25,"3,630.33",114.4,862.75,"8,433.94","14,961.10",C,0,61.16
EU,30-Jul-13,524.18,"4,308.00",12.17,"3,709.80",67.5,862.74,"8,433.71","14,960.96",C,0,60.76
EU,29-Jul-13,520.58,"4,308.00",12.08,"3,494.03",36.1,862.77,"8,433.80","14,961.49",C,0,60.34
EU,28-Jul-13,517.08,"4,308.00",12,"4,170.65",16.3,862.77,"8,433.59","14,961.47",C,0,59.93
EU,27-Jul-13,512.9,"4,308.00",11.91,"3,959.75",54.2,862.76,"8,433.32","14,961.32",C,0,59.45
EU,26-Jul-13,508.98,"4,308.00",11.81,"3,550.90",57.6,862.76,"8,433.05","14,961.17",C,0,58.99
EU,25-Jul-13,505.47,"4,308.00",11.73,"3,377.82",78.6,862.74,"8,432.68","14,960.78",C,0,58.59
EU,24-Jul-13,502.13,"4,308.00",11.66,"3,311.18",80.9,862.76,"8,253.83","15,071.64",C,0,58.2
EU,23-Jul-13,498.85,"4,308.00",11.58,"3,395.55",114.4,862.76,"8,253.64","15,071.63",C,0,57.82
EU,22-Jul-13,495.54,"4,308.00",11.5,"3,604.29",84.5,862.77,"8,253.48","15,071.67",C,0,57.44
EU,21-Jul-13,492.01,"4,308.00",11.42,"4,050.97",51.1,862.77,"8,253.36","15,071.78",C,0,57.03
EU,20-Jul-13,488.04,"4,308.00",11.33,"3,883.45",43,862.77,"8,253.20","15,071.85",C,0,56.57
EU,19-Jul-13,484.24,"4,308.00",11.24,"3,402.50",131.8,862.79,"8,253.16","15,072.13",C,0,56.12
EU,18-Jul-13,480.94,"4,308.00",11.16,"3,362.15",275.4,862.79,"8,431.93","14,961.80",C,0,55.74
EU,17-Jul-13,477.83,"4,308.00",11.09,"3,363.03",118.8,862.79,"8,431.82","14,961.94",C,0,55.38
EU,16-Jul-13,474.59,"4,308.00",11.02,"3,475.85",147.1,862.8,"8,431.76","14,962.15",C,0,55.01
EU,15-Jul-13,471.2,"4,308.00",10.94,"3,669.75",74.5,862.76,"8,431.16","14,961.24",C,0,54.61
EU,14-Jul-13,467.55,"4,308.00",10.85,"4,208.08",41.5,862.75,"8,430.89","14,961.01",C,0,54.19
EU,13-Jul-13,463.4,"4,308.00",10.76,"3,905.88",64.3,862.77,"8,430.92","14,961.44",C,0,53.71
EU,12-Jul-13,459.57,"4,308.00",10.67,"3,317.90",77.3,862.76,"8,425.71","14,961.35",C,0,53.27
EU,11-Jul-13,455.76,"4,308.00",10.58,"3,303.94",196.9,862.78,"8,407.73","14,943.71",C,0,52.82
EU,10-Jul-13,452.62,"4,308.00",10.51,"3,310.15",195.6,862.78,"8,425.58","14,961.72",C,0,52.46
EU,09-Jul-13,449.49,"4,308.00",10.43,"3,564.32",198.9,862.76,"8,425.21","14,961.31",C,0,52.1
EU,08-Jul-13,446.09,"4,308.00",10.35,"3,605.66",47.3,862.77,"8,425.12","14,961.48",C,0,51.7
EU,07-Jul-13,442.52,"4,308.00",10.27,"4,263.31",47.8,862.8,"8,425.21","14,962.02",C,0,51.29
EU,06-Jul-13,438.28,"4,308.00",10.17,"4,160.85",23.7,862.79,"8,424.92","14,961.80",C,0,50.8
EU,05-Jul-13,434.14,"4,308.00",10.08,"3,551.36",47.4,862.8,"8,424.93","14,962.19",C,0,50.32
EU,04-Jul-13,430.63,"4,308.00",10,"3,245.05",173.1,862.79,"8,414.72","14,961.96",C,0,49.91
EU,03-Jul-13,427.58,"4,308.00",9.93,"3,287.12",295.3,862.79,"8,353.93","14,961.91",C,0,49.56
EU,02-Jul-13,424.58,"4,308.00",9.86,"3,573.99",113.3,862.77,"8,309.61","14,961.42",C,0,49.21
EU,01-Jul-13,421.08,"4,308.00",9.77,"3,519.88",78,862.76,"8,330.02","14,961.26",C,0,48.81
EU,30-Jun-13,417.61,"4,308.00",9.69,"4,063.29",53.5,862.74,"8,397.32","14,961.19",C,0,48.41
EU,29-Jun-13,413.68,"4,308.00",9.6,"3,940.59",24.7,862.73,"8,413.73","14,961.05",C,0,47.95
EU,28-Jun-13,409.76,"4,308.00",9.51,"3,392.03",302.2,862.72,"8,305.49","14,960.92",C,0,47.5
EU,27-Jun-13,406.7,"4,308.00",9.44,"3,426.13",216.4,863.3,"8,184.66","14,872.89",C,0,47.11
EU,26-Jun-13,403.53,"4,308.00",9.37,"3,109.25",94.1,857.96,"8,006.34","14,693.63",C,0,47.03
EU,25-Jun-13,400.49,"4,308.00",9.3,"3,166.60",141,857.96,"8,006.30","14,694.70",C,0,46.68
EU,24-Jun-13,397.47,"4,308.00",9.23,"3,198.53",84.8,857.96,"8,051.28","14,693.78",C,0,46.33
EU,23-Jun-13,394.39,"4,308.00",9.15,"3,879.88",23.9,857.98,"8,176.33","14,783.46",C,0,45.97
EU,22-Jun-13,390.55,"4,308.00",9.07,"3,843.83",32.6,857.35,"8,244.62","14,783.64",C,0,45.55
EU,21-Jun-13,386.73,"4,308.00",8.98,"3,313.21",68.8,857.38,"8,244.78","14,784.22",C,0,45.11
EU,20-Jun-13,383.51,"4,308.00",8.9,"3,144.49",170.3,857.39,"8,244.70","14,784.33",C,0,44.73
EU,19-Jun-13,380.5,"4,308.00",8.83,"2,962.52",143.9,857.38,"8,244.49","14,784.16",C,0,44.38
EU,18-Jun-13,377.66,"4,308.00",8.77,"3,210.98",28.4,857.38,"8,244.33","14,784.10",C,0,44.05
EU,17-Jun-13,374.48,"4,308.00",8.69,"3,300.27",52.2,857.36,"8,244.07","14,783.81",C,0,43.68
EU,16-Jun-13,371.26,"4,308.00",8.62,"3,478.99",31.4,857.37,"8,244.03","14,783.97",C,0,43.3
EU,15-Jun-13,367.77,"4,308.00",8.54,"3,609.32",38.1,857.35,"8,243.73","14,783.61",C,0,42.9
EU,14-Jun-13,364.19,"4,308.00",8.45,"3,406.84",104.6,857.35,"8,243.62","14,783.60",C,0,42.48
EU,13-Jun-13,360.87,"4,308.00",8.38,"3,375.44",64.8,857.32,"8,243.21","14,782.97",C,0,42.09
EU,12-Jun-13,357.56,"4,308.00",8.3,"3,170.27",77.3,857.31,"8,243.02","14,739.49",C,0,41.71
EU,11-Jun-13,354.46,"4,308.00",8.23,"3,318.15",113,857.32,"8,242.98","14,739.60",C,0,41.34
EU,10-Jun-13,351.24,"4,308.00",8.15,"3,280.32",129.7,857.28,"8,242.45","14,774.54",C,0,40.97
EU,09-Jun-13,348.08,"4,308.00",8.08,"3,880.67",63.8,857.25,"8,242.06","14,708.12",C,0,40.6
EU,08-Jun-13,344.3,"4,308.00",7.99,"3,968.86",23.9,857.28,"8,242.23","14,734.69",C,0,40.16
EU,07-Jun-13,340.36,"4,308.00",7.9,"3,570.03",44,857.23,"8,241.61","14,707.65",C,0,39.7
EU,06-Jun-13,336.83,"4,308.00",7.82,"3,156.57",74.4,857.23,"8,241.53","14,716.68",C,0,39.29
EU,05-Jun-13,333.75,"4,308.00",7.75,"2,859.14",119.5,857.23,"8,241.48","14,724.76",C,0,38.93
EU,04-Jun-13,331.05,"4,308.00",7.68,"2,781.66",267.7,857.31,"8,242.19","14,752.69",C,0,38.62
EU,03-Jun-13,328.5,"4,308.00",7.63,"2,367.10",322.1,857.23,"8,241.31","14,750.99",C,0,38.32
EU,02-Jun-13,326.47,"4,308.00",7.58,"3,141.02",120.1,857.23,"8,241.35","14,733.81",C,0,38.08
EU,01-Jun-13,323.47,"4,308.00",7.51,"3,167.93",63,857.26,"8,241.58","14,721.45",C,0,37.73
EU,31-May-13,320.4,"4,308.00",7.44,"2,511.85",104.2,857.26,"8,241.45","14,721.29",C,0,37.38
EU,30-May-13,318,"4,308.00",7.38,"2,395.06",171.7,857.23,"8,241.15","14,728.73",C,0,37.1
EU,29-May-13,315.81,"4,308.00",7.33,"2,187.74",246.1,857.26,"8,241.42","14,772.30",C,0,36.84
EU,28-May-13,313.85,"4,308.00",7.29,"2,160.92",140.7,857.23,"8,241.19","14,781.15",C,0,36.61
EU,27-May-13,311.81,"4,308.00",7.24,"2,220.44",274.7,857.23,"8,241.20","14,767.77",C,0,36.37
EU,26-May-13,309.75,"4,308.00",7.19,"2,304.91",177.9,857.09,"8,239.78","14,734.75",C,0,36.14
EU,25-May-13,307.63,"4,308.00",7.14,"2,201.22",135.2,857.09,"8,239.84","14,704.78",C,0,35.89
EU,24-May-13,305.58,"4,308.00",7.09,"1,628.61",692.7,857.09,"8,239.90","14,734.80",C,0,35.65
EU,23-May-13,304.63,"4,308.00",7.07,"1,921.82",657.4,857.09,"8,239.95","14,778.17",C,0,35.54
EU,22-May-13,303.38,"4,308.00",7.04,"2,498.72",325.5,857.09,"8,239.96","14,734.86",C,0,35.4
EU,21-May-13,301.2,"4,308.00",6.99,"2,640.68",180.7,857.09,"8,239.93","14,717.80",C,0,35.14
EU,20-May-13,298.74,"4,308.00",6.93,"2,950.48",110.2,857.12,"8,240.27","14,674.24",C,0,34.85
EU,19-May-13,295.96,"4,308.00",6.87,"3,244.80",48.1,857.23,"8,241.37","14,624.29",C,0,34.52
EU,18-May-13,292.81,"4,308.00",6.8,"3,254.01",77.9,857.31,"8,152.83","14,571.63",C,0,34.15
EU,17-May-13,289.64,"4,308.00",6.72,"2,617.25",243.2,857.3,"8,242.08","14,574.21",C,0,33.79
EU,16-May-13,287.31,"4,308.00",6.67,"2,519.00",260,857.34,"8,242.50","14,615.08",C,0,33.51
EU,15-May-13,285.06,"4,308.00",6.62,"2,670.42",305.9,857.31,"8,242.23","14,694.51",C,0,33.25
EU,14-May-13,282.66,"4,308.00",6.56,"2,557.62",389.1,857.29,"8,241.99","14,744.02",C,0,32.97
EU,13-May-13,280.47,"4,308.00",6.51,"2,566.55",415.2,857.27,"8,241.79","14,781.94",C,0,32.72
EU,12-May-13,277.9,"4,308.00",6.45,"3,040.07",92.4,857.29,"8,241.96","14,782.29",C,0,32.42
EU,11-May-13,274.96,"4,308.00",6.38,"3,193.74",61.9,857.26,"8,241.67","14,781.69",C,0,32.07
EU,10-May-13,271.81,"4,308.00",6.31,"3,177.98",54.4,857.25,"8,241.57","14,781.49",C,0,31.71
EU,09-May-13,268.71,"4,308.00",6.24,"3,339.05",65.5,857.27,"8,241.79","14,781.94",C,0,31.34
EU,08-May-13,265.46,"4,308.00",6.16,"3,175.44",78.7,857.32,"8,239.84","14,782.87",C,0,30.96
EU,07-May-13,262.78,"4,308.00",6.1,"3,060.14",101.9,857.31,"8,259.86","14,782.71",C,0,30.65
EU,06-May-13,259.84,"4,308.00",6.03,"3,010.25",80.6,857.28,"8,259.60","14,729.85",C,0,30.31
EU,05-May-13,256.91,"4,308.00",5.96,"3,303.96",83.4,857.27,"8,239.37","14,722.34",C,0,29.97
EU,04-May-13,253.74,"4,308.00",5.89,"3,181.58",88,857.28,"8,239.52","14,703.85",C,0,29.6
EU,03-May-13,250.69,"4,308.00",5.82,"2,810.75",345.7,857.27,"8,239.42","14,730.27",C,0,29.24
EU,02-May-13,248.26,"4,308.00",5.76,"2,415.13",390,857.27,"8,239.46","14,781.97",C,0,28.96
EU,01-May-13,246.25,"4,308.00",5.72,"2,752.11",316.3,857.28,"8,239.54","14,742.36",C,0,28.72
EU,30-Apr-13,242.36,"4,308.00",5.63,"1,822.09",386.3,839.79,"8,001.19","14,227.90",C,0,28.86
EU,29-Apr-13,239.84,"4,308.00",5.57,"1,687.69",476.6,839.8,"8,001.24","14,228.06",C,0,28.56
EU,28-Apr-13,238.52,"4,308.00",5.54,"2,182.00",187.7,839.8,"8,001.27","14,059.35",C,0,28.4
EU,27-Apr-13,236.5,"4,308.00",5.49,"2,251.74",129.1,839.82,"8,001.36","14,194.71",C,0,28.16
EU,26-Apr-13,234.38,"4,308.00",5.44,"2,627.64",120.8,839.81,"8,001.22","14,228.19",C,0,27.91
EU,25-Apr-13,231.89,"4,308.00",5.38,"2,419.93",129,839.79,"8,001.00","14,227.85",C,0,27.61
EU,24-Apr-13,229.56,"4,308.00",5.33,"2,408.98",232.6,839.78,"8,000.91","14,227.76",C,0,27.34
EU,23-Apr-13,227.38,"4,308.00",5.28,"2,032.53",278.1,839.79,"8,000.95","14,227.86",C,0,27.08
EU,22-Apr-13,225.56,"4,308.00",5.24,"1,737.43",224.5,839.78,"8,000.86","14,227.68",C,0,26.86
EU,21-Apr-13,224.03,"4,308.00",5.2,"2,013.82",157.9,839.76,"8,000.66","14,227.27",C,0,26.68
EU,20-Apr-13,222.14,"4,308.00",5.16,"2,096.64",186.9,839.77,"8,000.76","14,227.49",C,0,26.45
EU,19-Apr-13,220.25,"4,308.00",5.11,"2,044.43",170.1,839.77,"8,000.74","14,227.39",C,0,26.23
EU,18-Apr-13,218.43,"4,308.00",5.07,"2,380.08",129.3,839.73,"8,000.40","14,226.72",C,0,26.01
EU,17-Apr-13,216.2,"4,308.00",5.02,"2,418.45",164.7,839.83,"8,001.33","14,228.72",C,0,25.74
EU,16-Apr-13,213.99,"4,308.00",4.97,"2,088.50",195.6,839.76,"7,821.62","14,188.95",C,0,25.48
EU,15-Apr-13,212.16,"4,308.00",4.92,"1,787.85",276.6,839.78,"7,821.77","14,101.01",C,0,25.26
EU,14-Apr-13,210.64,"4,308.00",4.89,"2,483.37",266.1,839.78,"7,821.76","14,048.03",C,0,25.08
EU,13-Apr-13,208.52,"4,308.00",4.84,"1,639.57",337.3,839.76,"7,821.60","14,047.70",C,0,24.83
EU,12-Apr-13,207.22,"4,308.00",4.81,881.42,"1,045.70",839.73,"7,821.25","14,142.99",C,0,24.68
EU,11-Apr-13,207.35,"4,308.00",4.81,967.07,964.9,839.8,"7,821.96","13,985.18",C,0,24.69
EU,10-Apr-13,207.36,"4,308.00",4.81,479.48,"1,474.00",839.8,"7,821.97","14,092.41",C,0,24.69
EU,09-Apr-13,208.37,"4,308.00",4.84,447.72,"1,738.20",839.8,"7,821.98","14,150.81",C,0,24.81
EU,08-Apr-13,209.68,"4,308.00",4.87,231.33,"2,269.60",839.8,"7,821.98","14,092.15",C,0,24.97
EU,07-Apr-13,211.73,"4,308.00",4.91,610.44,"1,332.50",839.8,"7,821.99","14,143.15",C,0,25.21
EU,06-Apr-13,212.48,"4,308.00",4.93,562.47,"1,659.50",839.8,"7,822.01","14,103.16",C,0,25.3
EU,05-Apr-13,213.67,"4,308.00",4.96,385.44,"2,650.30",839.8,"7,822.02","14,118.71",C,0,25.44
EU,04-Apr-13,215.93,"4,308.00",5.01,229.38,"2,829.30",839.8,"7,822.02","14,233.91",C,0,25.71
EU,03-Apr-13,218.53,"4,308.00",5.07,289.07,"2,725.10",839.8,"7,822.03","14,385.09",C,0,26.02
EU,02-Apr-13,220.97,"4,308.00",5.13,345.67,"3,587.00",839.8,"7,822.03","14,376.05",C,0,26.31
EU,01-Apr-13,224.21,"4,308.00",5.2,540.7,"2,194.60",839.58,"7,822.06","14,317.79",C,0,26.7
EU,31-Mar-13,225.74,"4,308.00",5.24,564.76,"1,947.20",829,"7,753.42","14,144.08",C,0,27.23
EU,30-Mar-13,227.34,"4,308.00",5.28,398.98,"2,246.90",829,"7,743.35","14,103.14",C,0,27.42
EU,29-Mar-13,229.19,"4,308.00",5.32,208,"2,943.20",829,"7,693.84","14,103.13",C,0,27.65
EU,28-Mar-13,232.01,"4,308.00",5.39,136.86,"3,632.20",829,"7,753.40","14,207.89",C,0,27.99
EU,27-Mar-13,235.62,"4,308.00",5.47,193.97,"4,298.90",828.99,"7,753.37","14,282.06",C,-1,28.42
EU,26-Mar-13,239.75,"4,308.00",5.57,127.21,"4,732.30",828.99,"7,753.32","14,341.50",C,-1,28.92
EU,25-Mar-13,244.25,"4,308.00",5.67,119.24,"4,557.00",828.99,"7,753.36","14,341.54",C,-1,29.46
EU,24-Mar-13,248.58,"4,308.00",5.77,136.22,"3,699.70",828.97,"7,753.19","14,334.76",C,0,29.99
EU,23-Mar-13,252.01,"4,308.00",5.85,233.22,"3,397.10",828.92,"7,752.68","14,333.68",C,0,30.4
EU,22-Mar-13,255.09,"4,308.00",5.92,353.82,"3,393.30",828.88,"7,752.35","14,332.96",C,0,30.78
EU,21-Mar-13,258.18,"4,308.00",5.99,227.59,"3,675.40",829,"7,753.53","14,275.03",C,0,31.14
EU,20-Mar-13,261.48,"4,308.00",6.07,82.6,"4,021.30",829,"7,753.51","14,274.95",C,0,31.54
EU,19-Mar-13,265.29,"4,308.00",6.16,128.03,"3,733.20",828.99,"7,753.50","14,274.87",C,0,32
EU,18-Mar-13,268.84,"4,308.00",6.24,108.63,"4,419.50",828.99,"7,753.54","14,274.86",C,-1,32.43
EU,17-Mar-13,273.06,"4,308.00",6.34,257.87,"3,308.30",828.99,"7,753.57","14,274.86",C,0,32.94
EU,16-Mar-13,276.04,"4,308.00",6.41,176.99,"3,641.10",829,"7,753.66","14,258.15",C,0,33.3
EU,15-Mar-13,279.46,"4,308.00",6.49,62.26,"4,791.20",829,"7,753.76","14,270.84",C,-1,33.71
EU,14-Mar-13,284.26,"4,308.00",6.6,59.58,"5,080.30",829,"7,753.79","14,335.39",C,-1,34.29
EU,13-Mar-13,289.35,"4,308.00",6.72,68.93,"4,991.20",829,"7,753.79","14,341.68",C,-1,34.9
EU,12-Mar-13,294.22,"4,308.00",6.83,18.17,"4,591.50",829,"7,753.83","14,341.68",C,-1,35.49
EU,11-Mar-13,298.57,"4,308.00",6.93,128.11,"3,694.00",829,"7,753.87","14,341.67",C,0,36.02
EU,10-Mar-13,301.95,"4,308.00",7.01,269.5,"1,990.40",828.99,"7,753.87","14,341.60",C,0,36.42
EU,09-Mar-13,303.59,"4,308.00",7.05,459.45,"1,679.60",828.99,"7,753.87","14,341.58",C,0,36.62
EU,08-Mar-13,304.82,"4,308.00",7.08,506.36,"2,219.20",828.99,"7,753.89","14,341.58",C,0,36.77
EU,07-Mar-13,306.54,"4,308.00",7.12,366.41,"2,469.30",828.99,"7,753.90","14,341.57",C,0,36.98
EU,06-Mar-13,308.66,"4,308.00",7.16,408.18,"2,866.10",828.99,"7,753.94","14,135.26",C,0,37.23
